Name,RA,DEC,Dist,frequency
RX J0419.2-7120A,64.80529376618387,-71.35331807624948,52.78326137215367,943.5
RX J0419.2-7120A,64.80529376618387,-71.35331807624948,52.78326137215367,943.5
V* V639 Her,259.9695666590066,26.502318754868263,10.757511701483354,943.5
HD  30900,72.75200455969846,-12.239342120154172,361.0745849609375,943.5
V* CP Gru,329.6574108107043,-45.74334615380629,274.24371337890625,943.5
HD  57135,109.96061344510191,-1.4163974061830729,321.6099853515625,943.5
HD  57135,109.96061344510191,-1.4163974061830729,321.6099853515625,943.5
Gaia DR3 3068506094341647616,119.53431942661976,-4.613231406471316,,943.5
HD 251108,91.0624784561563,12.764171043053423,496.560791015625,943.5
SCR J1845-6357,281.29804386226,-63.96056736658412,4.0053655877413386,943.5
SCR J1845-6357,281.29804386226,-63.96056736658412,4.0053655877413386,943.5
WT 460,212.99539892266264,-41.539721990460095,9.113087030892457,943.5
AX J1600.9-5142,240.21032791666664,-51.71249388888889,,943.5
PM J11422-0122,175.55398369123793,-1.3687129840118293,18.49423627126606,943.5
Gaia DR3 6508997309018303744,333.0687677272602,-54.55458990253767,,943.5
Gaia DR3 6508997309018303744,333.0687677272602,-54.55458990253767,,943.5
V* CX Ind,315.338056642082,-49.55210268142549,225.59039306640625,943.5
CD-54  8764,311.08724813198256,-53.8509176383063,340.9737854003906,943.5
CPD-64   887,126.78972469549916,-65.0781655113602,125.1415023803711,943.5
1RXS J061542.9-072339,93.92668468794776,-7.396035301151579,237.06300354003903,943.5
1RXS J061542.9-072339,93.92668468794776,-7.396035301151579,237.06300354003903,943.5
1RXS J061542.9-072339,93.92668468794776,-7.396035301151579,237.06300354003903,943.5
SCR J0103-5515,15.89929865424943,-55.26584034118928,47.21435316336167,943.5
G 272-61,24.75605375,-17.950568055555554,2.6666666666666665,943.5
HD 132658,224.99788755833143,12.023971483595556,169.947998046875,943.5
HD 132658,224.99788755833143,12.023971483595556,169.947998046875,943.5
V* AB Dor,82.18736509782727,-65.44796165891661,14.851536614235792,943.5
V* FK Com,202.6947440950184,24.232619556370345,221.1938018798828,943.5
* sig CrB A,243.6687871683801,33.85822643128281,22.649099349975582,943.5
V* CS Cet,16.70409486754384,-22.85625726533498,93.49109649658205,943.5
HD 186565,297.2223439240125,-62.13131275522047,339.66510009765625,943.5
ASAS J192249-6311.1,290.71124658102485,-63.18313058409379,73.35559844970703,943.5
ASAS J192249-6311.1,290.71124658102485,-63.18313058409379,73.35559844970703,943.5
Gaia DR3 6431525857169175040,271.64995693301023,-70.62720910265928,153.5876007080078,943.5
HD 197192,311.4853389996902,-66.16614266154009,40.27807986337675,943.5
[KSF2015] 1256-1483A,265.24733333333336,-32.18947222222222,,943.5
G 124-44,216.98338440234292,-0.3717579253833862,17.437700271606445,943.5
Gaia DR3 6469189696694497408,306.79216217237087,-55.830307309983255,,943.5
Gaia DR3 6468991303565458816,307.00048512075205,-56.16347530821324,,943.5
V* BS Ind,320.2494809027634,-52.4782560168188,60.61965410425368,943.5
V* BR Ind A,317.84486963364134,-52.33918048076727,51.65556072111162,943.5
CD-54  8764,311.08724813198256,-53.8509176383063,340.9737854003906,943.5
CD-54  8764,311.08724813198256,-53.8509176383063,340.9737854003906,943.5
Gaia DR3 6469189696694497408,306.79216217237087,-55.830307309983255,,943.5
Gaia DR3 6469189696694497408,306.79216217237087,-55.830307309983255,,943.5
UCAC4 345-006842,77.113896193288,-21.02904956290413,48.30287836852198,943.5
V* CF Oct,312.40531326083067,-80.13354787192226,220.931396484375,943.5
V* CF Oct,312.40531326083067,-80.13354787192226,220.931396484375,943.5
V* CF Oct,312.40531326083067,-80.13354787192226,220.931396484375,943.5
V* CF Oct,312.40531326083067,-80.13354787192226,220.931396484375,943.5
V* CF Oct,312.40531326083067,-80.13354787192226,220.931396484375,943.5
V* CF Oct,312.40531326083067,-80.13354787192226,220.931396484375,943.5
V* CF Oct,312.40531326083067,-80.13354787192226,220.931396484375,943.5
V* CF Oct,312.40531326083067,-80.13354787192226,220.931396484375,943.5
CD-55  8799,320.1836453471681,-54.633105555805805,205.12319946289065,943.5
CD-55  8799,320.1836453471681,-54.633105555805805,205.12319946289065,943.5
V* BP Ind,312.67959813713105,-56.24251566249716,45.06230163574219,943.5
CD-59  7607,314.8276567895588,-59.03288057578832,124.47859954833984,943.5
HD 204353,322.6045205685051,-60.207088204064576,180.06014008678898,943.5
HD 204353,322.6045205685051,-60.207088204064576,180.06014008678898,943.5
HD 204353,322.6045205685051,-60.207088204064576,180.06014008678898,943.5
UPM J2053-6223,313.482270381822,-62.39963437665979,21.6112003326416,943.5
CD-31 10490,204.0622987714293,-32.35811223784246,541.056884765625,943.5
ASAS J160835-1912.0,242.1431407173121,-19.19905981894376,119.84659635666348,943.5
* nu.02 Sco A,242.99386579302197,-19.450285245534,142.2626953125,943.5
CD-24 12231,235.3799717127185,-25.343536399632004,128.1427001953125,943.5
V* UZ Lib,233.0968124530189,-8.533608083132345,213.27310180664065,943.5
V* PS Lib,229.3382932827242,-19.016589532399703,231.99749755859372,943.5
V* AD Leo,154.90116999999998,19.870002777777778,4.965085518632973,943.5
ASAS J160835-1912.0,242.1431407173121,-19.19905981894376,119.84659635666348,943.5
V* CF Tuc,13.286450228354411,-74.65146206232345,87.47940063476562,943.5
V* CF Oct,312.40531326083067,-80.13354787192226,220.931396484375,943.5
V* CF Oct,312.40531326083067,-80.13354787192226,220.931396484375,943.5
V* CF Oct,312.40531326083067,-80.13354787192226,220.931396484375,943.5
V* CF Oct,312.40531326083067,-80.13354787192226,220.931396484375,943.5
V* CF Oct,312.40531326083067,-80.13354787192226,220.931396484375,943.5
V* CF Oct,312.40531326083067,-80.13354787192226,220.931396484375,943.5
PM J21570-5606,329.26622739880776,-56.10055929512619,87.07060241699219,943.5
Gaia DR3 6085748038854149120,195.86250850221728,-47.70362611421318,103.9885025024414,943.5
Gaia DR3 6084991196899106176,197.7298369009571,-48.73435310246746,317.966796875,943.5
Gaia DR3 6084991196899106176,197.7298369009571,-48.73435310246746,317.966796875,943.5
1RXS J132917.6-472316,202.3276089009057,-47.38072211625156,416.1101989746094,943.5
Gaia DR3 6167873620343905280,203.3813406491033,-34.34946663341537,494.677490234375,943.5
CD-34  9097,205.87945972478403,-35.3403259038306,398.4963073730469,943.5
PM J13285-3654,202.1361074709237,-36.906540967526205,35.73662110247476,943.5
HD 111227,192.032220502217,-44.65474064789644,162.48089599609375,943.5
1RXS J125423.1-470630,193.5954072793025,-47.10629330274806,25.215900421142575,943.5
V* CF Tuc,13.286450228354411,-74.65146206232345,87.47940063476562,943.5
ATO J238.2784-22.7882,238.2783933713844,-22.788267400988573,142.9265643312466,943.5
CD-26 10417A,219.94607036244972,-26.6982176743192,42.60929870605469,943.5
UCAC4 301-072374,199.4220051066337,-29.97561366213529,31.171681151107844,943.5
V* V988 Cen,209.39102491035013,-31.65314326501924,125.27680206298828,943.5
CD-31 10490,204.0622987714293,-32.35811223784246,541.056884765625,943.5
CD-31 10490,204.0622987714293,-32.35811223784246,541.056884765625,943.5
UCAC4 345-006842,77.113896193288,-21.02904956290413,48.30287836852198,943.5
CD-64  1208,281.40458007645026,-64.86343307213502,28.44294771332922,943.5
Gaia DR3 2890290412120413440,88.2164838189975,-33.199134033094175,,943.5
2MASS J05433079-3536138,85.8786018966627,-35.60351127839271,58.675460162296325,943.5
V* AP Col,91.21742524933885,-34.558412822381825,8.66564643122683,943.5
* del And B,9.824437133897437,30.864458377662235,32.341631117823795,943.5
CD-64  1208,281.40458007645026,-64.86343307213502,28.44294771332922,943.5
CD-64  1208,281.40458007645026,-64.86343307213502,28.44294771332922,943.5
CD-64  1208,281.40458007645026,-64.86343307213502,28.44294771332922,943.5
G 190-27,352.34657450570336,41.46426656329359,15.052805240784672,943.5
UCAC4 171-078154,181.5788547752038,-55.90646401650777,107.04049682617188,943.5
CD-56  1032A,73.38100536092082,-55.8599651712478,11.076700210571287,943.5
CD-56  1032A,73.38100536092082,-55.8599651712478,11.076700210571287,943.5
HD 110817,191.27794850439076,-47.71622939552698,118.33260345458984,943.5
HD 124227,213.25242789069583,-31.23936860406002,125.06739807128906,943.5
TYC 8246-2900-1,196.7092360038044,-46.165662012435305,96.19879913330078,943.5
G 190-27,352.34657450570336,41.46426656329359,15.052805240784672,943.5
Ross  776,319.02526757391206,29.86431792811961,19.70055161544523,943.5
1RXS J001650.6-071013,4.208590507092514,-7.170961004436129,71.21980285644531,943.5
UPM J2224-5826,336.1020654088805,-58.4372924747797,15.845098318835069,943.5
UPM J2224-5826,336.1020654088805,-58.4372924747797,15.845098318835069,943.5
V* HR Psc,24.115884166666664,25.143225,218.842324105482,943.5
V* HR Psc,24.115884166666664,25.143225,218.842324105482,943.5
UCAC4 299-008956,90.0459582490192,-30.381627365067654,231.62130737304688,943.5
V* FF Aqr,330.1519124765948,-2.740842056905452,204.9441070556641,943.5
V* FF Aqr,330.1519124765948,-2.740842056905452,204.9441070556641,943.5
HD 206069,324.93808460041487,-4.988637837564529,79.10389709472656,943.5
V* AR Psc,20.736909562526307,7.420286170441353,45.49383558527819,943.5
V* CS Cet,16.70409486754384,-22.85625726533498,93.49109649658205,943.5
HD 202244,318.63546484844545,-0.9812364340868792,273.1642150878906,943.5
HD 202244,318.63546484844545,-0.9812364340868792,273.1642150878906,943.5
SCR J1845-6357,281.29804386226,-63.96056736658412,4.0053655877413386,943.5
TYC 9078-815-1,286.01387555222624,-64.00397308781005,404.8132934570313,943.5
CD-64  1208,281.40458007645026,-64.86343307213502,28.44294771332922,943.5
CD-64  1208,281.40458007645026,-64.86343307213502,28.44294771332922,943.5
CD-64  1208,281.40458007645026,-64.86343307213502,28.44294771332922,943.5
CD-64  1208,281.40458007645026,-64.86343307213502,28.44294771332922,943.5
CD-64  1208,281.40458007645026,-64.86343307213502,28.44294771332922,943.5
CD-64  1208,281.40458007645026,-64.86343307213502,28.44294771332922,943.5
2MASS J06012552-3225117,90.35658148744194,-32.41928517351638,27.383605982770234,943.5
HD 119022,205.7858383073601,-69.12771834316395,123.15270935960592,943.5
PM J09551-0819,148.7894251635707,-8.32389203781162,31.77569961547852,943.5
L  491-42,288.2857346527281,-39.03273448995158,21.262800216674805,943.5
HD 180235,289.43230907574,-44.004789201830455,117.6395034790039,943.5
HD 180235,289.43230907574,-44.004789201830455,117.6395034790039,943.5
HD 182928,292.1333096784772,-35.13307987885469,196.1063995361328,943.5
HD 182928,292.1333096784772,-35.13307987885469,196.1063995361328,943.5
2MASS J19243494-3442392,291.1457820661295,-34.71127088024054,51.5466574569972,943.5
UCAC4 208-075311,202.281464860442,-48.40663719022109,129.0422484321367,943.5
CD-48  8201,201.77453515368825,-48.93847920800847,96.6355972290039,943.5
SCR J2010-2801,302.5004572716758,-28.02839732080553,46.40694247859479,943.5
V* lam Col,88.2786515361158,-33.801224883612235,109.72029876708984,943.5
UPM J1709-5957,257.44302083333326,-59.960425,,943.5
TYC 8332-2529-1,256.23437366246367,-48.350191643688696,522.4804077148438,943.5
UCAC4 354-189365,317.5196426869063,-19.34221070164809,33.5961673492288,943.5
* alf Gem,113.64947124999998,31.888282222222223,15.595757953836555,943.5
CD-58   538,39.75473450592723,-58.18706606592923,16.84352366515075,943.5
Wolf 1225 B,335.87225544810565,32.45820740596688,15.294939975008068,943.5
Wolf 1225 A,335.8726516821843,32.4583034620584,15.23305817352586,943.5
V* KX Peg,335.6354354643504,30.357428327232903,118.16000366210938,943.5
HD 270712,71.04411298673476,-70.3237255702916,21.0004997253418,943.5
HD 194959,307.24581342497146,-17.434863601902137,142.0688018798828,943.5
SCR J1845-6357,281.29804386226,-63.96056736658412,4.0053655877413386,943.5
V* V1054 Oph,253.866212216389,-8.340325829268696,6.195403010965864,943.5
HD 191179,301.99677806229454,16.166098293272913,213.48809814453125,943.5
V* UV Equ,316.77953287653554,6.542216951409636,264.28741455078125,943.5
HD  77653A,135.43564333333333,-52.18868916666666,,943.5
CD-55  4499,183.71767401893297,-55.78439238088953,113.77490234375,943.5
UCAC4 181-092817,191.54395393414933,-53.9188549824488,115.27010345458984,943.5
ASAS J124547-5411.0,191.45321095925712,-54.18298362106529,110.6802978515625,943.5
TYC 8651-442-1,191.9507259123788,-54.52526679012457,118.36280567194564,943.5
TYC 8651-442-1,191.9507259123788,-54.52526679012457,118.36280567194564,943.5
TYC 8648-2024-1,194.54886782647597,-54.1875099254109,151.68719482421875,943.5
V* V823 Cen,194.24232241360025,-54.5874229700957,123.74552969273986,943.5
HD 109808B,189.5299209014842,-55.93179942490752,106.1334522027998,943.5
HD 109808B,189.5299209014842,-55.93179942490752,106.1334522027998,943.5
PM J12160-5614,184.0045691572243,-56.23533709372709,145.298095703125,943.5
PM J12160-5614,184.0045691572243,-56.23533709372709,145.298095703125,943.5
HD 108568,187.16660472998225,-55.45541148195626,120.37640380859376,943.5
HD 105785,182.6749994187657,-56.44237090185371,104.96700286865234,943.5
HD 110390,190.6130289929236,-61.01856780622239,116.73515128875609,943.5
CD-35  2213,79.34425241093663,-35.36592307249036,11.702489938784275,943.5
HD 105785,182.6749994187657,-56.44237090185371,104.96700286865234,943.5
ASAS J121704-5743.9,184.2686765334508,-57.73223693279365,201.1502990722656,943.5
CD-51 13128,329.42143201446856,-51.00786556105539,14.864517356553693,943.5
WT 713,307.3350155678066,-51.496245485503934,37.39250183105469,943.5
BPS CS 29520-0077,71.70747886562587,-60.56918631271819,24.58289909362793,943.5
BPS CS 29520-0077,71.70747886562587,-60.56918631271819,24.58289909362793,943.5
HD 113902,196.9092359972788,-53.45985841663841,97.97530364990234,943.5
TYC 8674-2317-1,200.33415326248485,-59.06234840964628,107.62110137939452,943.5
TYC 8674-2317-1,200.33415326248485,-59.06234840964628,107.62110137939452,943.5
[FS2003] 0652,193.06110661507608,-55.89376459081534,130.468505859375,943.5
2MASS J12411522-5823312,190.31318956075629,-58.39204774298795,119.66519927978516,943.5
HD 110244,190.32543390432755,-58.432279913124965,104.59149932861328,943.5
V* V824 Ara,259.3560288463286,-66.9516463630546,30.34800052198561,943.5
HD 191179,301.99677806229454,16.166098293272913,213.48809814453125,943.5
* alf Psc A,30.511904676677545,2.7637593166659924,50.50632591732115,943.5
* alf Psc A,30.511904676677545,2.7637593166659924,50.50632591732115,943.5
* alf Psc A,30.511904676677545,2.7637593166659924,50.50632591732115,943.5
BPM 46714,13.189171233433845,-27.475769488931373,101.63860321044922,943.5
V* AT Mic B,310.4647312153549,-32.437514921328194,9.759900093078612,943.5
V* AT Mic A,310.464334034236,-32.437036784381455,9.92141249165361,943.5
V* V1794 Cyg,313.4737146808538,44.386407242782255,112.05690002441406,943.5
V* V1687 Cyg,305.1165394492402,43.85451579466783,1859.4272963927112,943.5
V* V1687 Cyg,305.1165394492402,43.85451579466783,1859.4272963927112,943.5
V* V1687 Cyg,305.1165394492402,43.85451579466783,1859.4272963927112,943.5
Gaia DR3 6055915848895776000,197.5224987928405,-59.94918460205463,,943.5
V* FT Cru,194.03867477099251,-61.457150815900526,77.54039764404297,943.5
HD 104919,181.2032048477983,-64.1654138757872,101.0199966430664,943.5
1RXS J124830.1-594449,192.1310144684961,-59.74710537476609,92.86344430514929,943.5
1RXS J124830.1-594449,192.1310144684961,-59.74710537476609,92.86344430514929,943.5
HD 311775,191.2454643380925,-60.44475533400902,99.55899810791016,943.5
V* HR Lup,227.0503482758016,-40.584072205097485,107.90750122070312,943.5
V* HR Lup,227.0503482758016,-40.584072205097485,107.90750122070312,943.5
VASC J1628-41,247.1970342272961,-41.8775613775786,287.2684936523437,943.5
VASC J1628-41,247.1970342272961,-41.8775613775786,287.2684936523437,943.5
RX J1531.4-4711A,232.85373554608643,-47.18648300995277,101.63944423551892,943.5
UPM J0250-0559,42.66805334782239,-5.998153255557502,30.11667198727872,943.5
HD 115247,199.0125436188549,-5.668902230472798,118.58470153808594,943.5
V* V1051 Ori,85.1924634797357,-10.408668447365478,184.99676255665528,943.5
RX J1531.4-4711A,232.85373554608643,-47.18648300995277,101.63944423551892,943.5
HD   3221,8.714179114938315,-61.916381256179015,44.21469879150391,943.5
UPM J0409-4435,62.384660594435694,-44.5937681602659,14.666907203944811,943.5
HD 147808,246.21397491788844,-22.659168196764163,130.62162832921874,943.5
V* V2248 Oph,248.0491251184696,-24.67277558221826,147.11723772674443,943.5
ASAS J162341-3306.2,245.91987633866955,-33.10441606681204,152.7747039794922,943.5
V* UV Cet,24.771674208211856,-17.947682860008488,2.6749103838148662,943.5
V* BL Cet,24.771554293454543,-17.948299887129313,2.719520363632507,943.5
HD 156385,259.8745873213279,-45.639980733192765,1383.1258644536654,943.5
CD-52  6194,218.94997357950763,-52.68227868987172,170.20117779215033,943.5
HD 149777,249.66022030339408,-39.55108404768213,185.93581495667695,943.5
HD 150372,250.5999240906501,-40.05833178692356,224.43099975585935,943.5
HD 150372,250.5999240906501,-40.05833178692356,224.43099975585935,943.5
V* V919 Sco,253.080187908199,-41.854530063725456,1788.9087656529516,943.5
V* V919 Sco,253.080187908199,-41.854530063725456,1788.9087656529516,943.5
V* V919 Sco,253.080187908199,-41.854530063725456,1788.9087656529516,943.5
V* V919 Sco,253.080187908199,-41.854530063725456,1788.9087656529516,943.5
HD 152408,253.7437684795529,-41.15086637583546,1846.040243677312,943.5
HD 152270,253.58207589631988,-41.81987959641257,1500.3750937734435,943.5
2MASS J17320606-3952257,263.02528445813266,-39.87397934268285,112.71410369873048,943.5
HD 151770,252.73950615093796,-36.755641075377255,115.00270080566406,943.5
2MASS J11414215-6521298,175.4252212600259,-65.35832060080597,100.7584991455078,943.5
2MASS J11414215-6521298,175.4252212600259,-65.35832060080597,100.7584991455078,943.5
BD+11  1857,127.77640958333332,11.186081666666666,283.4949254408346,943.5
HD 115247,199.0125436188549,-5.668902230472798,118.58470153808594,943.5
V* FI Cru,191.1446650331696,-63.52956972943843,103.71299743652344,943.5
1RXS J134442.5-634758,206.1779609415554,-63.79717203683862,98.92077435182163,943.5
UPM J1337-6538,204.47039961851635,-65.63393510689862,101.16849613030504,943.5
TWA 22,154.36077015579116,-53.9073717343869,19.79363159696999,943.5
WR 62-1,221.72317209297785,-59.32731855147802,6644.518272425249,943.5
WR 62-1,221.72317209297785,-59.32731855147802,6644.518272425249,943.5
WR 62-1,221.72317209297785,-59.32731855147802,6644.518272425249,943.5
V* V343 Nor,234.73936530440275,-57.708008517689656,38.49029922485352,943.5
2MASS J08471906-5717547,131.8283276427928,-57.29846035058348,22.96765006488361,943.5
HD 138589,233.94676980486992,-56.90389172568617,141.68319637291015,943.5
HD 138589,233.94676980486992,-56.90389172568617,141.68319637291015,943.5
HD 138589,233.94676980486992,-56.90389172568617,141.68319637291015,943.5
HD  82533,142.67769359508037,-53.52147215244746,54.2666015625,943.5
HD 119022,205.7858383073601,-69.12771834316395,123.15270935960592,943.5
HD 156385,259.8745873213279,-45.639980733192765,1383.1258644536654,943.5
CD-33  7795,172.97979588278142,-34.60765683405061,49.6743844101912,943.5
CD-33  7795,172.97979588278142,-34.60765683405061,49.6743844101912,943.5
V* OY Vel,135.43558019351792,-52.18862992354079,112.99435028248588,943.5
V* V1023 Tau,64.69595458333333,28.33541472222222,127.39340356956316,943.5
V* V773 Tau,63.55385875,28.203433055555557,120.1042504894248,943.5
RX J0419.2-7120,64.80626,-71.35312888888889,,943.5
RX J0419.2-7120,64.80626,-71.35312888888889,,943.5
RX J0419.2-7120,64.80626,-71.35312888888889,,943.5
CD-33  7795,172.97979588278142,-34.60765683405061,49.6743844101912,943.5
HD  82533,142.67769359508037,-53.52147215244746,54.2666015625,943.5
UPM J1337-6538,204.47039961851635,-65.63393510689862,101.16849613030504,943.5
UPM J1337-6538,204.47039961851635,-65.63393510689862,101.16849613030504,943.5
HD 312273,195.6956157461364,-62.233137480168814,116.99359893798828,943.5
V* FI Cru,191.1446650331696,-63.52956972943843,103.71299743652344,943.5
HD 119022,205.7858383073601,-69.12771834316395,123.15270935960592,943.5
HD 115247,199.0125436188549,-5.668902230472798,118.58470153808594,943.5
2MASS J19551247+0045365,298.8019874219685,0.7601086356146354,180.51980590820312,943.5
V* V824 Ara,259.3560288463286,-66.9516463630546,30.34800052198561,943.5
CD-64  1208,281.40458007645026,-64.86343307213502,28.44294771332922,943.5
V* V824 Ara,259.3560288463286,-66.9516463630546,30.34800052198561,943.5
CD-69  1055,194.60605291581425,-70.48039226617388,95.11640167236328,943.5
V* CM Nor,243.2098072938818,-58.41135037305242,292.295101134105,943.5
V* LS TrA,231.93978214085985,-63.020806511833584,113.07489776611328,943.5
V* LS TrA,231.93978214085985,-63.020806511833584,113.07489776611328,943.5
WT 2458,146.491875412928,-32.89101863068049,12.012055298697772,943.5
2MASS J12203127-6504004,185.1300374861143,-65.06696090189692,122.67559814453124,943.5
V* EE Mus A,187.73462001056248,-65.8401356894002,101.9604034423828,943.5
Gaia DR3 5850293224436890496,207.38780282917543,-68.30822992553006,,943.5
V* alf Cir,220.6247231566325,-64.97617739215704,16.39532405357992,943.5
HD 128700,220.38235125329305,-66.79460450118458,383.27978515625,943.5
1RXS J125608.8-692652,194.0340895364987,-69.44842481496511,91.61070251464844,943.5
ASAS J131400-6846.5,198.50445428088383,-68.77738619290889,201.88519287109372,943.5
Gaia DR3 3667302325846472320,213.06566557520827,2.4093101388858527,77.28610229492188,943.5
Gaia DR3 3667302325846472320,213.06566557520827,2.4093101388858527,77.28610229492188,943.5
Gaia DR3 3667302325846472320,213.06566557520827,2.4093101388858527,77.28610229492188,943.5
HD  67951,122.09827979548494,-45.79523411180042,365.7109420713868,943.5
HD  67951,122.09827979548494,-45.79523411180042,365.7109420713868,943.5
1RXS J173405.5-711539,263.5204405551808,-71.25654769680236,25.360177927008337,943.5
TYC 9261-1334-1,220.233287531138,-70.77056870853293,754.6600256584409,943.5
Gaia DR3 5796376816313164032,217.9017898754104,-73.6674146389586,90.67859649658205,943.5
HD  77787,135.98362022194198,-23.848587148585636,160.5290069580078,943.5
ASAS J152648-6553.6,231.70488900882995,-65.89327033986845,325.1503820516989,943.5
UCAC4 131-159578,254.2256477035599,-63.8235773861024,512.1353149414062,943.5
CD-63  1238,254.1368694716175,-63.883970479244354,204.62869262695312,943.5
CD-63  1238,254.1368694716175,-63.883970479244354,204.62869262695312,943.5
V* V824 Ara,259.3560288463286,-66.9516463630546,30.34800052198561,943.5
TYC 7151-762-1,135.86621186093458,-30.373651365151943,471.0650939941406,943.5
HD  76298,133.5584484987233,-31.88514726459159,175.25411847178407,943.5
V* CY Pyx,137.07112833624765,-37.11488426486087,49.8051986694336,943.5
V* CY Pyx,137.07112833624765,-37.11488426486087,49.8051986694336,943.5
HD  56142,108.55850035484649,-36.42660014575208,235.38819885253903,943.5
V* IO Vel,144.51331226030112,-54.21906697105927,172.93857221914777,943.5
[W60] D43,83.90511533193077,-67.08939619004266,,943.5
HD  56142,108.55850035484649,-36.42660014575208,235.38819885253903,943.5
HD  41824A,91.19381858578474,-48.45839929665534,30.64299964904785,943.5
HD  41824A,91.19381858578474,-48.45839929665534,30.64299964904785,943.5
* zet TrA,247.1198786603902,-70.08390985846162,12.040499687194824,943.5
* zet TrA,247.1198786603902,-70.08390985846162,12.040499687194824,943.5
V* V824 Ara,259.3560288463286,-66.9516463630546,30.34800052198561,943.5
TYC 9293-1369-1,264.14994694597164,-71.11284643652999,334.6789855957031,943.5
TYC 9293-1369-1,264.14994694597164,-71.11284643652999,334.6789855957031,943.5
1RXS J173405.5-711539,263.5204405551808,-71.25654769680236,25.360177927008337,943.5
* k02 Pup,114.70770724641432,-26.80375088742428,130.2021942138672,943.5
* iot01 Nor C,240.8776281316772,-57.77683449327936,40.99459838867188,943.5
* iot01 Nor C,240.8776281316772,-57.77683449327936,40.99459838867188,943.5
V* VX Pyx,128.2436491519788,-34.6340256225395,136.72909545898438,943.5
V* VX Pyx,128.2436491519788,-34.6340256225395,136.72909545898438,943.5
HD  75347,131.982410557695,-42.58947167502936,438.7456970214844,943.5
V* AB Pic,94.8039245913262,-58.05411209740835,50.12969970703125,943.5
V* AK Pic,99.50108246925384,-61.53305327925275,21.87934852051845,943.5
ATO J137.1989-27.6803,137.1989503462152,-27.68035889854695,519.7929077148438,943.5
V* TY Pyx,134.92777907172265,-27.81650583965973,54.49409866333008,943.5
CD-28  6606,132.58129857009774,-28.944092139940587,757.1168988491823,943.5
CD-28  6572,132.23221973505304,-28.80017798451461,386.88330078125,943.5
L  532-12,133.5085370096646,-30.860199165163625,30.16327380108527,943.5
ASAS J084944-3100.6,132.4316721083469,-31.008997210816595,410.75628662109375,943.5
HD  74341B,130.17933387313718,-57.54580127009279,71.22760782079133,943.5
2MASS J09180165-5452332,139.50642991156346,-54.87578681326038,51.55649044658232,943.5
CD-54  2644,138.3202203189921,-55.48414383119786,135.06170654296875,943.5
* iot01 Nor C,240.8776281316772,-57.77683449327936,40.99459838867188,943.5
V* V543 Vel,152.7673291510976,-51.32995799417393,216.90440368652344,943.5
V* V543 Vel,152.7673291510976,-51.32995799417393,216.90440368652344,943.5
TYC 8601-3383-1,158.887478634562,-53.87432696539695,871.2177124023438,943.5
HD 300971,161.1725749754374,-56.57274048910453,582.30943923601,943.5
UCAC4 170-066724,171.88302586606662,-56.1995410101954,108.11512098082038,943.5
ASAS J115920-5440.1,179.84195255540124,-54.67415317745744,110.0340005061564,943.5
HD 116071A,200.6151820613206,-60.29281718833619,126.01124020262608,943.5
HD 116071A,200.6151820613206,-60.29281718833619,126.01124020262608,943.5
Gaia DR3 5342804389867068032,172.08203538039675,-57.06742954677111,,943.5
UCAC4 169-070105,176.96344069748582,-56.36637950436453,110.06990051269533,943.5
CD-40  5002,137.8991523807366,-41.28954600894595,549.7576293945312,943.5
[M81] I-308,156.50850040886783,-41.09830200222843,85.09600067138672,943.5
SCR J0838-5855,129.50851733832943,-58.934301092646784,11.111987723475965,943.5
V* V474 Car,135.09796665802668,-63.00170516344112,201.922607421875,943.5
Gaia DR3 5940119166865444480,253.01993202581792,-46.14349982114359,608.3018188476562,943.5
HD  77455,134.8355163652145,-63.4667431293904,145.92520141601562,943.5
Gaia DR3 5297173867008407552,135.2842160757089,-63.3360901850106,,943.5
Gaia DR3 5293211398894457984,108.61716505160904,-60.57432617801728,,943.5
V* AE Men,96.41777815349585,-72.04306689718257,293.2379332590464,943.5
UCAC4 169-026375,138.98957997828148,-56.2405076932293,137.6096954345703,943.5
Gaia DR3 5305975663776393984,146.21935168274075,-57.59553950381841,361.3122863769531,943.5
CPD-62  4126,216.76791915524447,-62.7820981795451,665.4896850585938,943.5
WRAY 15-682,163.49818747928552,-60.44564322676116,8680.555555555557,943.5
HD 304428,173.0344709861345,-58.05559607176188,112.34400177001952,943.5
TYC 8576-789-1,128.5703779901087,-57.01542937825973,70.27410125732422,943.5
HD  74341B,130.17933387313718,-57.54580127009279,71.22760782079133,943.5
HD  74341B,130.17933387313718,-57.54580127009279,71.22760782079133,943.5
Gaia DR3 5940119166865444480,253.01993202581792,-46.14349982114359,608.3018188476562,943.5
V* V851 Cen,206.0040319461099,-61.366374113773496,74.06968475942166,943.5
TYC 8946-1483-1,148.15984831845324,-62.3872337107381,258.1742858886719,943.5
V* V385 Car,166.57165660288888,-65.50979697238908,2799.552071668533,943.5
Gaia DR3 5237270068366411392,173.9842259277706,-65.5033821431924,,943.5
HD 310778,174.46399542801402,-65.76755488869809,81.65869903564453,943.5
HD  87525,150.9688457911756,-56.18969390232011,317.17041015625,943.5
HD  87525,150.9688457911756,-56.18969390232011,317.17041015625,943.5
V* V396 Car,148.72035208605246,-57.72727605176957,2283.10502283105,943.5
V* V396 Car,148.72035208605246,-57.72727605176957,2283.10502283105,943.5
V* AE Men,96.41777815349585,-72.04306689718257,293.2379332590464,943.5
